
60171,,"259,924",
60171,"$1 under $25,000","25,951",
60171,"$25,000 under $50,000","59,367",
60171,"$50,000 under $75,000","50,266",
60171,"$75,000 under $100,000","37,986",
60171,"$100,000 under $200,000","66,539",
60171,"$200,000 or more","19,815",

60172,,"1,070,542",
60172,"$1 under $25,000","41,664",
60172,"$25,000 under $50,000","97,225",
60172,"$50,000 under $75,000","125,333",
60172,"$75,000 under $100,000","124,735",
60172,"$100,000 under $200,000","369,770",
60172,"$200,000 or more","311,815",

60173,,"642,761",
60173,"$1 under $25,000","18,402",
60173,"$25,000 under $50,000","55,382",
60173,"$50,000 under $75,000","80,394",
60173,"$75,000 under $100,000","73,477",
60173,"$100,000 under $200,000","186,783",
60173,"$200,000 or more","228,323",

60174,,"1,789,035",
60174,"$1 under $25,000","47,818",
60174,"$25,000 under $50,000","117,463",
60174,"$50,000 under $75,000","137,921",
60174,"$75,000 under $100,000","147,955",
60174,"$100,000 under $200,000","461,563",
60174,"$200,000 or more","876,315",

60175,,"1,880,137",
60175,"$1 under $25,000","27,807",
60175,"$25,000 under $50,000","46,351",
60175,"$50,000 under $75,000","65,900",
60175,"$75,000 under $100,000","85,881",
60175,"$100,000 under $200,000","440,399",
60175,"$200,000 or more","1,213,799",

60176,,"273,431",
60176,"$1 under $25,000","29,531",
60176,"$25,000 under $50,000","67,301",
60176,"$50,000 under $75,000","56,603",
60176,"$75,000 under $100,000","42,029",
60176,"$100,000 under $200,000","58,215",
60176,"$200,000 or more","19,752",

60177,,"891,635",
60177,"$1 under $25,000","36,944",
60177,"$25,000 under $50,000","89,840",
60177,"$50,000 under $75,000","105,553",
60177,"$75,000 under $100,000","111,397",
60177,"$100,000 under $200,000","339,197",
60177,"$200,000 or more","208,704",

60178,,"839,227",
60178,"$1 under $25,000","35,338",
60178,"$25,000 under $50,000","85,764",
60178,"$50,000 under $75,000","105,636",
60178,"$75,000 under $100,000","110,654",
60178,"$100,000 under $200,000","300,471",
60178,"$200,000 or more","201,364",

60180,,"62,556",
60180,"$1 under $25,000","2,702",
60180,"$25,000 under $50,000","5,517",
60180,"$50,000 under $75,000","7,941",
60180,"$75,000 under $100,000","8,704",
60180,"$100,000 under $200,000","24,157",
60180,"$200,000 or more","13,535",

60181,,"1,031,424",
60181,"$1 under $25,000","56,392",
60181,"$25,000 under $50,000","128,809",
60181,"$50,000 under $75,000","154,472",
60181,"$75,000 under $100,000","141,675",
60181,"$100,000 under $200,000","331,951",
60181,"$200,000 or more","218,125",

60184,,"286,016",
60184,"$1 under $25,000","3,145",
60184,"$25,000 under $50,000","5,505",
60184,"$50,000 under $75,000","6,611",
60184,"$75,000 under $100,000","8,894",
60184,"$100,000 under $200,000","37,132",
60184,"$200,000 or more","224,729",

60185,,"1,187,675",
60185,"$1 under $25,000","68,743",
60185,"$25,000 under $50,000","155,964",
60185,"$50,000 under $75,000","139,767",
60185,"$75,000 under $100,000","120,777",
60185,"$100,000 under $200,000","334,525",
60185,"$200,000 or more","367,899",

60187,,"1,739,446",
60187,"$1 under $25,000","37,113",
60187,"$25,000 under $50,000","79,535",
60187,"$50,000 under $75,000","96,661",
60187,"$75,000 under $100,000","113,474",
60187,"$100,000 under $200,000","440,728",
60187,"$200,000 or more","971,935",

60188,,"1,564,753",
60188,"$1 under $25,000","75,657",
60188,"$25,000 under $50,000","183,968",
60188,"$50,000 under $75,000","202,996",
60188,"$75,000 under $100,000","195,197",
60188,"$100,000 under $200,000","553,623",
60188,"$200,000 or more","353,312",

60189,,"2,085,438",
60189,"$1 under $25,000","39,424",
60189,"$25,000 under $50,000","89,147",
60189,"$50,000 under $75,000","123,254",
60189,"$75,000 under $100,000","133,106",
60189,"$100,000 under $200,000","509,847",
60189,"$200,000 or more","1,190,660",

60190,,"653,901",
60190,"$1 under $25,000","14,812",
60190,"$25,000 under $50,000","32,052",
60190,"$50,000 under $75,000","49,456",
60190,"$75,000 under $100,000","57,734",
60190,"$100,000 under $200,000","215,736",
60190,"$200,000 or more","284,111",

60191,,"512,073",
60191,"$1 under $25,000","28,921",
60191,"$25,000 under $50,000","73,293",
60191,"$50,000 under $75,000","77,071",
60191,"$75,000 under $100,000","73,226",
60191,"$100,000 under $200,000","152,164",
60191,"$200,000 or more","107,398",

60192,,"844,670",
60192,"$1 under $25,000","18,167",
60192,"$25,000 under $50,000","40,379",
60192,"$50,000 under $75,000","58,832",
60192,"$75,000 under $100,000","70,417",
60192,"$100,000 under $200,000","328,833",
60192,"$200,000 or more","328,042",

60193,,"1,579,711",
60193,"$1 under $25,000","64,020",
60193,"$25,000 under $50,000","160,259",
60193,"$50,000 under $75,000","201,839",
60193,"$75,000 under $100,000","211,548",
60193,"$100,000 under $200,000","586,507",
60193,"$200,000 or more","355,538",

60194,,"753,635",
60194,"$1 under $25,000","31,384",
60194,"$25,000 under $50,000","77,580",
60194,"$50,000 under $75,000","106,774",
60194,"$75,000 under $100,000","104,224",
60194,"$100,000 under $200,000","286,389",
60194,"$200,000 or more","147,284",

60195,,"201,555",
60195,"$1 under $25,000","6,417",
60195,"$25,000 under $50,000","20,974",
60195,"$50,000 under $75,000","38,537",
60195,"$75,000 under $100,000","33,786",
60195,"$100,000 under $200,000","68,811",
60195,"$200,000 or more","33,030",

60201,,"2,985,893",
60201,"$1 under $25,000","53,411",
60201,"$25,000 under $50,000","103,399",
60201,"$50,000 under $75,000","123,865",
60201,"$75,000 under $100,000","132,011",
60201,"$100,000 under $200,000","495,838",
60201,"$200,000 or more","2,077,369",

60202,,"1,738,539",
60202,"$1 under $25,000","53,411",
60202,"$25,000 under $50,000","134,236",
60202,"$50,000 under $75,000","148,145",
60202,"$75,000 under $100,000","149,791",
60202,"$100,000 under $200,000","404,192",
60202,"$200,000 or more","848,764",

60203,,"363,773",
60203,"$1 under $25,000","5,654",
60203,"$25,000 under $50,000","10,277",
60203,"$50,000 under $75,000","13,776",
60203,"$75,000 under $100,000","17,034",
60203,"$100,000 under $200,000","84,643",
60203,"$200,000 or more","232,389",

60301,,"151,111",
60301,"$1 under $25,000","3,858",
60301,"$25,000 under $50,000","11,011",
60301,"$50,000 under $75,000","20,821",
60301,"$75,000 under $100,000","19,371",
60301,"$100,000 under $200,000","45,021",
60301,"$200,000 or more","51,029",

60302,,"2,338,329",
60302,"$1 under $25,000","40,417",
60302,"$25,000 under $50,000","100,281",
60302,"$50,000 under $75,000","139,871",
60302,"$75,000 under $100,000","131,687",
60302,"$100,000 under $200,000","446,538",
60302,"$200,000 or more","1,479,535",

60304,,"862,139",
60304,"$1 under $25,000","21,034",
60304,"$25,000 under $50,000","48,062",
60304,"$50,000 under $75,000","63,226",
60304,"$75,000 under $100,000","65,932",
60304,"$100,000 under $200,000","283,943",
60304,"$200,000 or more","379,942",

60305,,"1,306,560",
60305,"$1 under $25,000","12,030",
60305,"$25,000 under $50,000","23,353",
60305,"$50,000 under $75,000","34,069",
60305,"$75,000 under $100,000","31,160",
60305,"$100,000 under $200,000","135,566",
60305,"$200,000 or more","1,070,382",

60401,,"276,805",
60401,"$1 under $25,000","13,797",
60401,"$25,000 under $50,000","30,459",
60401,"$50,000 under $75,000","40,140",
60401,"$75,000 under $100,000","45,610",
60401,"$100,000 under $200,000","105,326",
60401,"$200,000 or more","41,473",

60402,,"1,459,802",
60402,"$1 under $25,000","141,940",
60402,"$25,000 under $50,000","327,351",
60402,"$50,000 under $75,000","291,200",
60402,"$75,000 under $100,000","229,196",
60402,"$100,000 under $200,000","362,854",
60402,"$200,000 or more","107,261",

60403,,"479,497",
60403,"$1 under $25,000","38,924",
60403,"$25,000 under $50,000","92,084",
60403,"$50,000 under $75,000","98,302",
60403,"$75,000 under $100,000","81,302",
60403,"$100,000 under $200,000","140,410",
60403,"$200,000 or more","28,475",

60404,,"896,506",
60404,"$1 under $25,000","28,471",
60404,"$25,000 under $50,000","59,319",
60404,"$50,000 under $75,000","74,574",
60404,"$75,000 under $100,000","100,710",
60404,"$100,000 under $200,000","372,958",
60404,"$200,000 or more","260,474",

60406,,"422,984",
60406,"$1 under $25,000","63,977",
60406,"$25,000 under $50,000","120,718",
60406,"$50,000 under $75,000","92,485",
60406,"$75,000 under $100,000","59,090",
60406,"$100,000 under $200,000","71,364",
60406,"$200,000 or more","15,350",

60407,,"40,530",
60407,"$1 under $25,000","3,389",
60407,"$25,000 under $50,000","7,969",
60407,"$50,000 under $75,000","7,160",
60407,"$75,000 under $100,000","6,778",
60407,"$100,000 under $200,000","15,234",
60407,"$200,000 or more","0",

60408,,"171,407",
60408,"$1 under $25,000","10,656",
60408,"$25,000 under $50,000","21,745",
60408,"$50,000 under $75,000","27,377",
60408,"$75,000 under $100,000","30,582",
60408,"$100,000 under $200,000","69,808",
60408,"$200,000 or more","11,239",

60409,,"636,965",
60409,"$1 under $25,000","98,826",
60409,"$25,000 under $50,000","183,533",
60409,"$50,000 under $75,000","151,123",
60409,"$75,000 under $100,000","92,104",
60409,"$100,000 under $200,000","92,979",
60409,"$200,000 or more","18,400",

60410,,"540,821",
60410,"$1 under $25,000","19,473",
60410,"$25,000 under $50,000","39,697",
60410,"$50,000 under $75,000","54,333",
60410,"$75,000 under $100,000","69,290",
60410,"$100,000 under $200,000","246,180",
60410,"$200,000 or more","111,848",

60411,,"969,723",
60411,"$1 under $25,000","143,417",
60411,"$25,000 under $50,000","245,776",
60411,"$50,000 under $75,000","202,554",
60411,"$75,000 under $100,000","141,470",
60411,"$100,000 under $200,000","188,115",
60411,"$200,000 or more","48,391",

60415,,"287,231",
60415,"$1 under $25,000","34,950",
60415,"$25,000 under $50,000","65,624",
60415,"$50,000 under $75,000","62,656",
60415,"$75,000 under $100,000","43,514",
60415,"$100,000 under $200,000","68,752",
60415,"$200,000 or more","11,735",

60416,,"324,892",
60416,"$1 under $25,000","15,962",
60416,"$25,000 under $50,000","36,128",
60416,"$50,000 under $75,000","40,972",
60416,"$75,000 under $100,000","46,975",
60416,"$100,000 under $200,000","134,228",
60416,"$200,000 or more","50,627",

60417,,"566,555",
60417,"$1 under $25,000","30,477",
60417,"$25,000 under $50,000","59,066",
60417,"$50,000 under $75,000","77,409",
60417,"$75,000 under $100,000","85,187",
60417,"$100,000 under $200,000","173,868",
60417,"$200,000 or more","140,548",

60419,,"401,483",
60419,"$1 under $25,000","63,457",
60419,"$25,000 under $50,000","110,184",
60419,"$50,000 under $75,000","99,223",
60419,"$75,000 under $100,000","62,747",
60419,"$100,000 under $200,000","60,441",
60419,"$200,000 or more","5,431",

60420,,"141,191",
60420,"$1 under $25,000","8,860",
60420,"$25,000 under $50,000","19,118",
60420,"$50,000 under $75,000","22,038",
60420,"$75,000 under $100,000","22,745",
60420,"$100,000 under $200,000","50,582",
60420,"$200,000 or more","17,848",

60421,,"138,832",
60421,"$1 under $25,000","6,427",
60421,"$25,000 under $50,000","14,613",
60421,"$50,000 under $75,000","19,095",
60421,"$75,000 under $100,000","21,660",
60421,"$100,000 under $200,000","57,204",
60421,"$200,000 or more","19,833",

60422,,"582,010",
60422,"$1 under $25,000","14,324",
60422,"$25,000 under $50,000","27,058",
60422,"$50,000 under $75,000","41,468",
60422,"$75,000 under $100,000","48,479",
60422,"$100,000 under $200,000","152,798",
60422,"$200,000 or more","297,883",

60423,,"1,884,939",
60423,"$1 under $25,000","43,970",
60423,"$25,000 under $50,000","82,419",
60423,"$50,000 under $75,000","111,753",
60423,"$75,000 under $100,000","145,867",
60423,"$100,000 under $200,000","585,512",
60423,"$200,000 or more","915,418",

60424,,"66,658",
60424,"$1 under $25,000","3,954",
60424,"$25,000 under $50,000","9,129",
60424,"$50,000 under $75,000","8,847",
60424,"$75,000 under $100,000","11,484",
60424,"$100,000 under $200,000","26,209",
60424,"$200,000 or more","7,035",

60425,,"221,184",
60425,"$1 under $25,000","21,197",
60425,"$25,000 under $50,000","44,485",
60425,"$50,000 under $75,000","50,813",
60425,"$75,000 under $100,000","37,503",
60425,"$100,000 under $200,000","55,497",
60425,"$200,000 or more","11,689",

60426,,"308,036",
60426,"$1 under $25,000","73,663",
60426,"$25,000 under $50,000","104,473",
60426,"$50,000 under $75,000","66,960",
60426,"$75,000 under $100,000","32,904",
60426,"$100,000 under $200,000","30,036",
60426,"$200,000 or more","0",

60428,,"184,112",
60428,"$1 under $25,000","36,340",
60428,"$25,000 under $50,000","51,090",
60428,"$50,000 under $75,000","39,220",
60428,"$75,000 under $100,000","26,794",
60428,"$100,000 under $200,000","30,668",
60428,"$200,000 or more","0",

60429,,"320,385",
60429,"$1 under $25,000","39,780",
60429,"$25,000 under $50,000","71,343",
60429,"$50,000 under $75,000","66,142",
60429,"$75,000 under $100,000","48,185",
60429,"$100,000 under $200,000","70,308",
60429,"$200,000 or more","24,627",

60430,,"774,631",
60430,"$1 under $25,000","34,462",
60430,"$25,000 under $50,000","76,911",
60430,"$50,000 under $75,000","107,484",
60430,"$75,000 under $100,000","107,336",
60430,"$100,000 under $200,000","253,415",
60430,"$200,000 or more","195,023",

60431,,"906,698",
60431,"$1 under $25,000","42,735",
60431,"$25,000 under $50,000","97,989",
60431,"$50,000 under $75,000","129,141",
60431,"$75,000 under $100,000","145,171",
60431,"$100,000 under $200,000","351,449",
60431,"$200,000 or more","140,213",

60432,,"349,766",
60432,"$1 under $25,000","51,761",
60432,"$25,000 under $50,000","103,209",
60432,"$50,000 under $75,000","67,469",
60432,"$75,000 under $100,000","47,200",
60432,"$100,000 under $200,000","61,984",
60432,"$200,000 or more","18,143",

60433,,"293,227",
60433,"$1 under $25,000","41,541",
60433,"$25,000 under $50,000","86,272",
60433,"$50,000 under $75,000","59,060",
60433,"$75,000 under $100,000","37,654",
60433,"$100,000 under $200,000","56,528",
60433,"$200,000 or more","12,172",

60435,,"1,243,595",
60435,"$1 under $25,000","107,222",
60435,"$25,000 under $50,000","235,936",
60435,"$50,000 under $75,000","225,988",
60435,"$75,000 under $100,000","197,089",
60435,"$100,000 under $200,000","374,074",
60435,"$200,000 or more","103,286",

60436,,"347,652",
60436,"$1 under $25,000","44,316",
60436,"$25,000 under $50,000","91,329",
60436,"$50,000 under $75,000","76,800",
60436,"$75,000 under $100,000","54,936",
60436,"$100,000 under $200,000","69,517",
60436,"$200,000 or more","10,754",

60438,,"708,656",
60438,"$1 under $25,000","67,615",
60438,"$25,000 under $50,000","141,112",
60438,"$50,000 under $75,000","146,365",
60438,"$75,000 under $100,000","122,892",
60438,"$100,000 under $200,000","184,639",
60438,"$200,000 or more","46,033",

60439,,"1,620,797",
60439,"$1 under $25,000","33,041",
60439,"$25,000 under $50,000","68,076",
60439,"$50,000 under $75,000","91,484",
60439,"$75,000 under $100,000","108,823",
60439,"$100,000 under $200,000","419,668",
60439,"$200,000 or more","899,705",

60440,,"1,442,909",
60440,"$1 under $25,000","109,801",
60440,"$25,000 under $50,000","248,804",
60440,"$50,000 under $75,000","247,922",
60440,"$75,000 under $100,000","220,786",
60440,"$100,000 under $200,000","449,183",
60440,"$200,000 or more","166,413",

60441,,"1,253,592",
60441,"$1 under $25,000","57,638",
60441,"$25,000 under $50,000","121,588",
60441,"$50,000 under $75,000","156,411",
60441,"$75,000 under $100,000","167,077",
60441,"$100,000 under $200,000","515,408",
60441,"$200,000 or more","235,470",

60442,,"473,884",
